Produktgruppe,RowID,Kontrolle,K von,BE am,BE von,K am,K2 von,C am,C von,Reopen C2 am,Reopen C2 von
NA,1346403578285956,,JHU,,,,,,,,
NA,5850003205656452,,,,,,,,,,
NA,3598203391971204,,JHU,,,,,,,,
NA,8101803019341700,,DM,,,,,,,,
NA,783453624864644,,EK,,LK,,DM,,,,
NA,5287053252235140,,EK,,LK,,DM,,,,
NA,3035253438549892,,EK,,,,,,,,
NA,7538853065920388,,EK,,LK,,,,,,
NA,1909353531707268,,EK,,EK,,DM,,,,
NA,6412953159077764,,EK,,SM,,DM,,,,
NA,4161153345392516,,EK,,LK,,DM,,,,
NA,8664752972763012,,EK,,LK,,DM,,,,
NA,501978648153988,,HI,,,,,,,,
NA,5005578275524484,,EK,,HI,,,,,,
NA,2753778461839236,,EK,,,,,,,,
NA,7257378089209732,,,,,,,,,,
NA,1627878554996612,,EK,,LK,,,,,,
NA,6131478182367108,,EK,,HI,,,,,,
NA,3879678368681860,,EK,,,,,,,,
NA,8383277996052356,,EK,,,,,,,,
NA,1064928601575300,,EK,,LK,,,,,,
NA,5568528228945796,,JHU,,,,,,,,
NA,3316728415260548,,,,,,,,,,
NA,7820328042631044,,EK,,,,,,,,
NA,2190828508417924,,HI,,LK,,,,,,
NA,6694428135788420,,EK,,LK,,,,,,
NA,4442628322103172,,EK,,,,,,,,
NA,8946227949473668,,EK,,,,,,,,
NA,44581810999172,,EK,,,,,,,,
NA,4548181438369668,,EK,,,,,,,,
NA,2296381624684420,,EK,,,,,,,,
NA,6799981252054916,,EK,,,,,,,,
NA,1170481717841796,,EK,,,,,,,,
NA,5674081345212292,,HI,,,,,,,,
NA,3422281531527044,,EK,,,,,,,,
NA,7925881158897540,,EK,,HI,,,,,,
NA,607531764420484,,EK,,LK,,,,,,
NA,5111131391790980,,EK,,LK,,,,,,
NA,2859331578105732,,EK,,LK,,,,,,
NA,7362931205476228,,JHU,,,,,,,,
NA,1733431671263108,,,,,,,,,,
NA,6237031298633604,,HI,,,,,,,,
NA,3985231484948356,,HI,,LK,,,,,,
NA,8488831112318852,,EK,,,,,,,,
NA,326056787709828,,EK,,LK,,,,,,
NA,4829656415080324,,EK,,LK,,,,,,
NA,2577856601395076,,EK,,,,,,,,
NA,7081456228765572,,EK,,SM,,,,,,
NA,1451956694552452,,EK,,SM,,,,,,
NA,5955556321922948,,HI,,,,,,,,
NA,3703756508237700,,HI,,,,,,,,
NA,8207356135608196,,HI,,,,,,,,
NA,889006741131140,,EK,,LK,,,,,,
NA,5392606368501636,,EK,,HI,,,,,,
NA,3140806554816388,,EK,,LK,,,,,,
NA,7644406182186884,,EK,,,,,,,,
NA,2014906647973764,,EK,,LK,,,,,,
NA,6518506275344260,,JHU,,,,,,,,
NA,4266706461659012,,,,,,,,,,
NA,8770306089029508,,SM,,,,,,,,
NA,185319299354500,,LK,,,,,,,,
NA,4688918926724996,,EK,,,,,,,,
NA,2437119113039748,,LK,,LK,,,,,,
NA,6940718740410244,,EK,,,,,,,,
NA,1311219206197124,,EK,,LK,,,,,,
NA,5814818833567620,,LK,,LK,,,,,,
NA,3563019019882372,,LK,,LK,,,,,,
NA,8066618647252868,,LK,,,,,,,,
NA,748269252775812,,LK,,LK,,,,,,
NA,5251868880146308,,JHU,,,,,,,,
NA,3000069066461060,,EK,,LK,,LK,,,,
NA,7503668693831556,,LK,,LK,,,,,,
NA,1874169159618436,,JHU,,,,,,,,
NA,6377768786988932,,,,,,,,,,
NA,4125968973303684,,SM,,,,,,,,
NA,8629568600674180,,DM,,,,,,,,
NA,466794276065156,,EK,,,,,,,,
NA,4970393903435652,,SM,,,,,,,,
NA,2718594089750404,,SM,,LK,,EK,,,,
NA,7222193717120900,,EK,,SM,,EK,,,,
NA,1592694182907780,,SM,,SM,,EK,,,,
NA,6096293810278276,,EK,,,,,,,,
NA,3844493996593028,,SM,,LK,,EK,,,,
NA,8348093623963524,,SM,,SM,,EK,,,,
NA,1029744229486468,,JHU,,,,,,,,
NA,5533343856856964,,SM,,DM,,EK,,,,
NA,3281544043171716,,EK,,,,,,,,
NA,7785143670542212,,EK,,,,,,,,
NA,2155644136329092,,EK,,,,,,,,
NA,6659243763699588,,SM,,,,,,,,
NA,4407443950014340,,JHU,,,,,,,,
NA,8911043577384836,,,,,,,,,,
NA,114950555176836,,SM,,,,,,,,
NA,4618550182547332,,EK,,,,,,,,
NA,2366750368862084,,SM,,,,,,,,
NA,6870349996232580,,DM,,,,,,,,
NA,1240850462019460,,SM,,LK,,,,,,
NA,5744450089389956,,SM,,,,,,,,
NA,3492650275704708,,EK,,LK,,,,,,
NA,7996249903075204,,SM,,SM,,,,,,
NA,677900508598148,,EK,,LK,,,,,,
NA,5181500135968644,,SM,,SM,,,,,,
NA,2929700322283396,,HI,,,,,,,,
NA,7433299949653892,,EK,,,,,,,,
NA,1803800415440772,,EK,,,,,,,,
NA,6307400042811268,,EK,,,,,,,,
NA,4055600229126020,,EK,,,,,,,,
NA,8559199856496516,,EK,,,,,,,,
NA,396425531887492,,JHU,,,,,,,,
NA,4900025159257988,,,,,,,,,,
NA,2648225345572740,,EK,,LK,,EK,,,,
NA,7151824972943236,,EK,,LK,,EK,,,,
NA,1522325438730116,,EK,,,,,,,,
NA,6025925066100612,,DM,,,,,,,,
NA,3774125252415364,,EK,,LK,,EK,,,,
NA,8277724879785860,,EK,,LK,,EK,,,,
NA,959375485308804,,EK,,LK,,EK,,,,
NA,5462975112679300,,EK,,,,,,,,
NA,3211175298994052,,EK,,SM,,EK,,,,
NA,7714774926364548,,EK,,LK,,EK,,,,
NA,2085275392151428,,JHU,,,,,,,,
NA,6588875019521924,,EK,,LK,,EK,,,,
NA,4337075205836676,,EK,,HI,,EK,,,,
NA,8840674833207172,,EK,,LK,,EK,,,,
NA,255688043532164,,EK,,LK,,EK,,,,
NA,4759287670902660,,EK,,LK,,EK,,,,
NA,2507487857217412,,JHU,,,,,,,,
NA,7011087484587908,,,,,,,,,,
NA,1381587950374788,,JHU,,,,,,,,
NA,5885187577745284,,LK,,HI,,EK,,,,
NA,3633387764060036,,EK,,,,,,,,
NA,8136987391430532,,EK,,,,,,,,
NA,818637996953476,,EK,,LK,,LK,,,,
NA,5322237624323972,,EK,,,,,,,,
NA,3070437810638724,,EK,,,,,,,,
NA,7574037438009220,,EK,,SM,,LK,,,,
NA,1944537903796100,,DM,,,,,,,,
NA,6448137531166596,,EK,,LK,,LK,,,,
NA,4196337717481348,,JHU,,,,,,,,
NA,8699937344851844,,EK,,,,,,,,
NA,537163020242820,,EK,,HI,,LK,,,,
NA,5040762647613316,,EK,,LK,,,,,,
NA,2788962833928068,,EK,,HI,,LK,,,,
NA,7292562461298564,,EK,,LK,,LK,,,,
NA,1663062927085444,,JHU,,,,,,,,
NA,6166662554455940,,,,,,,,,,
NA,3914862740770692,,SM,,,,,,,,
NA,8418462368141188,,EK,,SM,,,,,,
NA,1100112973664132,,SM,,,,,,,,
NA,5603712601034628,,SM,,,,,,,,
NA,3351912787349380,,SM,,,,,,,,
NA,7855512414719876,,EK,,HI,,DM,,,,
NA,2226012880506756,,SM,,,,,,,,
NA,6729612507877252,,SM,,,,,,,,
NA,4477812694192004,,EK,,,,,,,,
NA,8981412321562500,,SM,,,,,,,,
NA,26989624954756,,JHU,,,,,,,,
NA,4530589252325252,,SM,,,,,,,,
NA,2278789438640004,,EK,,,,,,,,
NA,6782389066010500,,EK,,LK,,,,,,
NA,1152889531797380,,EK,,LK,,,,,,
NA,5656489159167876,,SM,,,,,,,,
NA,3404689345482628,,JHU,,,,,,,,
NA,7908288972853124,,,,,,,,,,
NA,589939578376068,,EK,,LK,,,,,,
NA,5093539205746564,,SM,,,,,,,,
NA,2841739392061316,,EK,,,,,,,,
NA,7345339019431812,,SM,,,,,,,,
NA,1715839485218692,,SM,,,,,,,,
NA,6219439112589188,,LK,,HI,,LK,,,,
NA,3967639298903940,,SM,,,,,,,,
NA,8471238926274436,,LK,,HI,,LK,,,,
NA,308464601665412,,EK,,LK,,,,,,
NA,4812064229035908,,HI,,LK,,,,,,
NA,2560264415350660,,JHU,,,,,,,,
NA,7063864042721156,,SM,,,,,,,,
NA,1434364508508036,,EK,,,,,,,,
NA,5937964135878532,,EK,,LK,,,,,,
NA,3686164322193284,,EK,,,,,,,,
NA,8189763949563780,,SM,,,,,,,,
NA,871414555086724,,JHU,,,,,,,,
NA,5375014182457220,,,,,,,,,,
NA,3123214368771972,,LK,,SM,,,,,,
NA,7626813996142468,,EK,,LK,,,,,,
NA,1997314461929348,,SM,,,,,,,,
NA,6500914089299844,,SM,,,,,,,,
NA,4249114275614596,,SM,,,,,,,,
NA,8752713902985092,,EK,,,,,,,,
NA,167727113310084,,SM,,LK,,,,,,
NA,4671326740680580,,EK,,,,,,,,
NA,2419526926995332,,EK,,SM,,,,,,
NA,6923126554365828,,EK,,,,,,,,
NA,1293627020152708,,JHU,,,,,,,,
NA,5797226647523204,,SM,,LK,,,,,,
NA,3545426833837956,,EK,,,,,,,,
NA,8049026461208452,,EK,,LK,,,,,,
NA,730677066731396,,EK,,,,,,,,
NA,5234276694101892,,EK,,LK,,,,,,
NA,2982476880416644,,JHU,,,,,,,,
NA,7486076507787140,,,,,,,,,,
NA,1856576973574020,,SM,,DM,,HI,,,,
NA,6360176600944516,,SM,,,,,,,,
NA,4108376787259268,,SM,,,,,,,,
NA,8611976414629764,,SM,,DM,,,,,,
NA,449202090020740,,EK,,,,,,,,
NA,4952801717391236,,SM,,LK,,,,,,
NA,2701001903705988,,SM,,SM,,,,,,
NA,7204601531076484,,SM,,,,,,,,
NA,1575101996863364,,EK,,SM,,,,,,
NA,6078701624233860,,EK,,LK,,,,,,
NA,3826901810548612,,JHU,,,,,,,,
NA,8330501437919108,,EK,,,,,,,,
NA,1012152043442052,,EK,,,,,,,,
NA,5515751670812548,,EK,,LK,,,,,,
NA,3263951857127300,,EK,,,,,,,,
NA,7767551484497796,,EK,,,,,,,,
NA,2138051950284676,,JHU,,,,,,,,
NA,6641651577655172,,,,,,,,,,
NA,4389851763969924,,EK,,,,,,,,
NA,8893451391340420,,SM,,,,,,,,
NA,97358369132420,,EK,,,,,,,,
NA,4600957996502916,,SM,,,,,,,,
NA,2349158182817668,,SM,,,,,,,,
NA,6852757810188164,,SM,,,,,,,,
NA,1223258275975044,,EK,,,,,,,,
NA,5726857903345540,,JHU,,,,,,,,
NA,3475058089660292,,HI,,,,,,,,
NA,7978657717030788,,LK,,,,,,,,
NA,660308322553732,,EK,,LK,,,,,,
NA,5163907949924228,,SM,,,,,,,,
NA,2912108136238980,,EK,,,,,,,,
NA,7415707763609476,,EK,,LK,,,,,,
NA,1786208229396356,,EK,,,,,,,,
NA,6289807856766852,,EK,,LK,,,,,,
NA,4038008043081604,,JHU,,,,,,,,
NA,8541607670452100,,,,,,,,,,
NA,378833345843076,,SM,,DM,,LK,,,,
NA,4882432973213572,,SM,,,,,,,,
NA,2630633159528324,,EK,,LK,,LK,,,,
NA,7134232786898820,,SM,,,,,,,,
NA,1504733252685700,,EK,,LK,,,,,,
NA,6008332880056196,,EK,,LK,,,,,,
NA,3756533066370948,,LK,,,,,,,,
NA,8260132693741444,,SM,,SM,,,,,,
NA,941783299264388,,EK,,LK,,,,,,
NA,5445382926634884,,SM,,,,,,,,
NA,3193583112949636,,HI,,,,,,,,
NA,7697182740320132,,SM,,,,,,,,
NA,2067683206107012,,DM,,,,,,,,
NA,6571282833477508,,EK,,LK,,,,,,
NA,4319483019792260,,EK,,,,,,,,
NA,8823082647162756,,SM,,,,,,,,
NA,238095857487748,,JHU,,,,,,,,
NA,4741695484858244,,,,,,,,,,
NA,2489895671172996,,SM,,DM,,LK,,,,
NA,6993495298543492,,EK,,LK,,,,,,
NA,1363995764330372,,EK,,,,,,,,
NA,5867595391700868,,SM,,,,,,,,
NA,3615795578015620,,SM,,,,,,,,
NA,8119395205386116,,DM,,,,,,,,
NA,801045810909060,,EK,,,,,,,,
NA,5304645438279556,,LK,,,,,,,,
NA,3052845624594308,,EK,,LK,,,,,,
NA,7556445251964804,,EK,,LK,,,,,,
NA,1926945717751684,,HI,,,,,,,,
NA,6430545345122180,,LK,,HI,,LK,,,,
NA,4178745531436932,,DM,,,,,,,,
NA,8682345158807428,,JHU,,,,,,,,
NA,519570834198404,,SM,,,,,,,,
NA,5023170461568900,,JHU,,,,,,,,
NA,2771370647883652,,,,,,,,,,
NA,7274970275254148,,LK,,LK,,,,,,
NA,1645470741041028,,DM,,,,,,,,
NA,6149070368411524,,LK,,,,,,,,
NA,3897270554726276,,DM,,,,,,,,
NA,8400870182096772,,HI,,LK,,,,,,
NA,1082520787619716,,LK,,,,,,,,
NA,5586120414990212,,DM,,,,,,,,
NA,3334320601304964,,DM,,,,,,,,
NA,7837920228675460,,LK,,,,,,,,
NA,2208420694462340,,LK,,,,,,,,
NA,6712020321832836,,HI,,,,,,,,
NA,4460220508147588,,LK,,HI,,,,,,
NA,8963820135518084,,HI,,,,,,,,
NA,62173997043588,,LK,,,,,,,,
NA,4565773624414084,,LK,,,,,,,,
NA,2313973810728836,,EK,,LK,,,,,,
NA,6817573438099332,,JHU,,,,,,,,
NA,1188073903886212,,,,,,,,,,
NA,5691673531256708,,EK,,,,,,,,
NA,3439873717571460,,HI,,,,,,,,
NA,7943473344941956,,EK,,LK,,,,,,
NA,625123950464900,,LK,,,,,,,,
NA,5128723577835396,,DM,,,,,,,,
NA,2876923764150148,,DM,,,,,,,,
NA,7380523391520644,,HI,,LK,,,,,,
NA,1751023857307524,,EK,,LK,,,,,,
NA,6254623484678020,,SM,,,,,,,,
NA,4002823670992772,,SM,,,,,,,,
NA,8506423298363268,,LK,,,,,,,,
NA,343648973754244,,DM,,,,,,,,
NA,4847248601124740,,EK,,,,,,,,
NA,2595448787439492,,EK,,LK,,,,,,
NA,7099048414809988,,JHU,,,,,,,,
NA,1469548880596868,,SM,,,,,,,,
NA,5973148507967364,,JHU,,,,,,,,
NA,3721348694282116,,,,,,,,,,
NA,8224948321652612,,JHU,,,,,,,,
NA,906598927175556,,EK,,LK,,,,,,
NA,5410198554546052,,JHU,,LK,,,,,,
NA,3158398740860804,,DM,,,,,,,,
NA,7661998368231300,,SM,,,,,,,,
NA,2032498834018180,,LK,,HI,,LK,,SM,,EK
NA,6536098461388676,,EK,,,,,,,,
NA,4284298647703428,,SM,,,,,,,,
NA,8787898275073924,,EK,,LK,,,,,,
NA,202911485398916,,EK,,LK,,,,,,
NA,4706511112769412,,SM,,,,,,,,
NA,2454711299084164,,SM,,,,,,,,
NA,6958310926454660,,DM,,,,,,,,
NA,1328811392241540,,EK,,LK,,,,,,
NA,5832411019612036,,DM,,,,,,,,
NA,3580611205926788,,SM,,,,,,,,
NA,8084210833297284,,JHU,,,,,,,,
NA,765861438820228,,,,,,,,,,
NA,5269461066190724,,LK,,,,,,,,
NA,3017661252505476,,JHU,,,,,,,,
NA,7521260879875972,,EK,,LK,,,,,,
NA,1891761345662852,,EK,,LK,,,,,,
NA,6395360973033348,,EK,,LK,,,,,,
NA,4143561159348100,,EK,,LK,,,,,,
NA,8647160786718596,,LK,,,,,,,,
NA,484386462109572,,EK,,LK,,,,,,
NA,4987986089480068,,LK,,,,,,,,
NA,2736186275794820,,EK,,LK,,,,,,
NA,7239785903165316,,HI,,,,,,,,
NA,1610286368952196,,EK,,LK,,,,,,
NA,6113885996322692,,DM,,,,,,,,
NA,3862086182637444,,EK,,LK,,,,,,
NA,8365685810007940,,JHU,,,,,,,,
NA,1047336415530884,,LK,,HI,,LK,,,,
NA,5550936042901380,,JHU,,,,,,,,
NA,3299136229216132,,,,,,,,,,
NA,7802735856586628,,LK,,LK,,,,,,
NA,2173236322373508,,SM,,,,,,,,
NA,6676835949744004,,EK,,LK,,,,,,
NA,4425036136058756,,EK,,LK,,,,,,
NA,8928635763429252,,SM,,,,,,,,
NA,132542741221252,,DM,,,,,,,,
NA,4636142368591748,,LK,,,,,,,,
NA,2384342554906500,,EK,,LK,,,,,,
NA,6887942182276996,,EK,,,,,,,,
NA,1258442648063876,,EK,,LK,,,,,,
NA,5762042275434372,,,,,,,,,,
NA,3510242461749124,,LK,,HI,,LK,,,,
NA,8013842089119620,,EK,,,,,,,,
NA,695492694642564,,EK,,LK,,,,,,
NA,5199092322013060,,EK,,,,,,,,
NA,2947292508327812,,LK,,HI,,LK,,,,
NA,7450892135698308,,JHU,,,,,,,,
NA,1821392601485188,,,,,,,,,,
NA,6324992228855684,,LK,,LK,,,,,,
NA,4073192415170436,,LK,,HI,,LK,,,,
NA,8576792042540932,,SM,,,,,,,,
NA,414017717931908,,SM,,,,,,,,
NA,4917617345302404,,EK,,LK,,,,,,
NA,2665817531617156,,EK,,LK,,,,,,
NA,7169417158987652,,HI,,LK,,LK,,,,
NA,1539917624774532,,EK,,LK,,,,,,
NA,6043517252145028,,EK,,LK,,,,,,
NA,3791717438459780,,EK,,LK,,,,,,
NA,8295317065830276,,HI,,,,,,,,
NA,976967671353220,,LK,,HI,,LK,,,,
NA,5480567298723716,,HI,,,,,,,,
NA,3228767485038468,,EK,,LK,,LK,,,,
NA,7732367112408964,,EK,,,,,,,,
NA,2102867578195844,,EK,,LK,,,,,,
NA,6606467205566340,,JHU,,,,,,,,
NA,4354667391881092,,,,,,,,,,
NA,8858267019251588,,EK,,,,,,,,
NA,273280229576580,,EK,,LK,,,,,,
NA,4776879856947076,,SM,,,,,,,,
NA,2525080043261828,,SM,,,,,,,,
NA,7028679670632324,,EK,,LK,,,,,,
NA,1399180136419204,,EK,,LK,,,,,,
NA,5902779763789700,,LK,,,,,,,,
NA,3650979950104452,,LK,,LK,,,,,,
NA,8154579577474948,,EK,,LK,,,,,,
NA,836230182997892,,EK,,LK,,,,,,
NA,5339829810368388,,HI,,,,,,,,
NA,3088029996683140,,EK,,LK,,,,,,
NA,7591629624053636,,EK,,,,,,,,
NA,1962130089840516,,EK,,LK,,,,,,
NA,6465729717211012,,,,,,,,,,
NA,4213929903525764,,EK,,LK,,,,,,
NA,8717529530896260,,JHU,,,,,,,,
NA,554755206287236,,,,,,,,,,
NA,5058354833657732,,JHU,,,,,,,,
NA,2806555019972484,,EK,,LK,,LK,,,,
NA,7310154647342980,,SM,,LK,,LK,,,,
NA,1680655113129860,,LK,,LK,,,,,,
NA,6184254740500356,,LK,,LK,,LK,,,,
NA,3932454926815108,,SM,,,,,,,,
NA,8436054554185604,,EK,,,,,,,,
NA,1117705159708548,,HI,,,,,,,,
NA,5621304787079044,,EK,,,,,,,,
NA,3369504973393796,,LK,,LK,,LK,,,,
NA,7873104600764292,,SM,,,,,,,,
NA,2243605066551172,,EK,,LK,,,,,,
NA,6747204693921668,,EK,,,,,,,,
NA,4495404880236420,,DM,,,,,,,,
NA,8999004507606916,,,,,,,,,,
NA,4999392399236,,SM,,,,,,,,
NA,4508599019769732,,JHU,,,,,,,,
NA,2256799206084484,,,,,,,,,,
NA,6760398833454980,,SM,,,,,,,,
NA,1130899299241860,,SM,,DM,,LK,,,,
NA,5634498926612356,,EK,,LK,,LK,,,,
NA,3382699112927108,,EK,,LK,,,,,,
NA,7886298740297604,,SM,,LK,,LK,,,,
NA,567949345820548,,SM,,,,,,,,
NA,5071548973191044,,EK,,LK,,,,,,
NA,2819749159505796,,HI,,,,,,,,
NA,7323348786876292,,SM,,LK,,LK,,,,
NA,1693849252663172,,LK,,,,,,,,
NA,6197448880033668,,EK,,LK,,,,,,
NA,3945649066348420,,EK,,LK,,,,,,
NA,8449248693718916,,EK,,,,,,,,
NA,286474369109892,,EK,,LK,,,,,,
NA,4790073996480388,,,,,,,,,,
NA,2538274182795140,,EK,,LK,,,,,,
NA,7041873810165636,,JHU,,,,,,,,
NA,1412374275952516,,,,,,,,,,
NA,5915973903323012,,LK,,LK,,,,,,
NA,3664174089637764,,SM,,,,,,,,
NA,8167773717008260,,EK,,LK,,LK,,,,
NA,849424322531204,,LK,,,,,,,,
NA,5353023949901700,,SM,,JHU,,HI,,,,
NA,3101224136216452,,SM,,LK,,LK,,,,
NA,7604823763586948,,EK,,LK,,,,,,
NA,1975324229373828,,LK,,LK,,,,,,
NA,6478923856744324,,SM,,,,,,,,
NA,4227124043059076,,EK,,LK,,,,,,
NA,8730723670429572,,HI,,,,,,,,
NA,145736880754564,,SM,,,,,,,,
NA,4649336508125060,,EK,,,,,,,,
NA,2397536694439812,,EK,,LK,,,,,,
NA,6901136321810308,,HI,,,,,,,,
NA,1271636787597188,,SM,,,,,,,,
NA,5775236414967684,,JHU,,,,,,,,
NA,3523436601282436,,,,,,,,,,
NA,8027036228652932,,EK,,LK,,LK,,,,
NA,708686834175876,,EK,,,,,,,,
NA,5212286461546372,,EK,,LK,,,,,,
NA,2960486647861124,,SM,,SM,,,,,,
NA,7464086275231620,,EK,,LK,,,,,,
NA,1834586741018500,,SM,,LK,,LK,,,,
NA,6338186368388996,,EK,,LK,,,,,,
NA,4086386554703748,,LK,,LK,,,,,,
NA,8589986182074244,,EK,,,,,,,,
NA,427211857465220,,EK,,LK,,,,,,
NA,4930811484835716,,JHU,,,,,,,,
NA,2679011671150468,,SM,,,,,,,,
NA,7182611298520964,,EK,,,,,,,,
NA,1553111764307844,,EK,,LK,,,,,,
NA,6056711391678340,,,,,,,,,,
NA,3804911577993092,,SM,,LK,,LK,,,,
NA,8308511205363588,,JHU,,,,,,,,
NA,990161810886532,,,,,,,,,,
NA,5493761438257028,,EK,,LK,,,,,,
NA,3241961624571780,,SM,,DM,,,,,,
NA,7745561251942276,,EK,,LK,,,,,,
NA,2116061717729156,,JHU,,LK,,,,,,
NA,6619661345099652,,LK,,LK,,,,,,
NA,4367861531414404,,SM,,,,,,,,
NA,8871461158784900,,SM,,,,,,,,
NA,75368136576900,,EK,,,,,,,,
NA,4578967763947396,,SM,,,,,,,,
NA,2327167950262148,,HI,,,,,,,,
NA,6830767577632644,,JHU,,,,,,,,
NA,1201268043419524,,SM,,,,,,,,
NA,5704867670790020,,EK,,,,,,,,
NA,3453067857104772,,EK,,,,,,,,
NA,7956667484475268,,,,,,,,,,
NA,638318089998212,,SM,,,,,,,,
NA,5141917717368708,,JHU,,,,,,,,
NA,2890117903683460,,,,,,,,,,
NA,7393717531053956,,SM,,,,,,,,
NA,1764217996840836,,EK,,,,,,,,
NA,6267817624211332,,SM,,,,,,,,
NA,4016017810526084,,SM,,DM,,LK,,,,
NA,8519617437896580,,EK,,LK,,,,,,
NA,356843113287556,,JHU,,LK,,,,,,
NA,4860442740658052,,EK,,,,,,,,
NA,2608642926972804,,SM,,,,,,,,
NA,7112242554343300,,JHU,,LK,,,,,,
NA,1482743020130180,,DM,,,,,,,,
NA,5986342647500676,,SM,,,,,,,,
NA,3734542833815428,,JHU,,LK,,,,,,
NA,8238142461185924,,,,,,,,,,
NA,919793066708868,,EK,,,,,,,,
NA,5423392694079364,,,,,,,,,,
NA,3171592880394116,,JHU,,,,,,,,
NA,7675192507764612,,JHU,,,,,,,,
NA,2045692973551492,,,,,,,,,,
NA,6549292600921988,,SM,,,,,,,,
NA,4297492787236740,,LK,,LK,,,,,,
NA,8801092414607236,,EK,,LK,,,,,,
NA,216105624932228,,EK,,,,,,,,
NA,4719705252302724,,EK,,,,,,,,
NA,2467905438617476,,EK,,,,,,,,
NA,6971505065987972,,EK,,,,,,,,
NA,1342005531774852,,SM,,,,,,,,
NA,5845605159145348,,EK,,LK,,,,,,
NA,3593805345460100,,EK,,,,,,,,
NA,8097404972830596,,LK,,LK,,LK,,,,
NA,779055578353540,,LK,,LK,,,,,,
NA,5282655205724036,,EK,,,,,,,,
NA,3030855392038788,,JHU,,,,,,,,
NA,7534455019409284,,HI,,,,,,,,
NA,1904955485196164,,EK,,,,,,,,
NA,6408555112566660,,JHU,,,,,,,,
NA,4156755298881412,,,,,,,,,,
NA,8660354926251908,,SM,,,,,,,,
NA,497580601642884,,JHU,,,,,,,,
NA,5001180229013380,,SM,,,,,,,,
NA,2749380415328132,,EK,,LK,,,,,,
NA,7252980042698628,,LK,,LK,,,,,,
NA,1623480508485508,,SM,,,,,,,,
NA,6127080135856004,,JHU,,LK,,,,,,
NA,3875280322170756,,DM,,,,,,,,
NA,8378879949541252,,JHU,,LK,,,,,,
NA,1060530555064196,,JHU,,LK,,,,,,
NA,5564130182434692,,JHU,,,,,,,,
NA,3312330368749444,,EK,,,,,,,,
NA,7815929996119940,,EK,,,,,,,,
NA,2186430461906820,,EK,,,,,,,,
NA,6690030089277316,,JHU,,,,,,,,
NA,4438230275592068,,JHU,,,,,,,,
NA,8941829902962564,,JHU,,,,,,,,
NA,40183764488068,,,,,,,,,,
NA,4543783391858564,,LK,,LK,,,,,,
NA,2291983578173316,,EK,,,,,,,,
NA,6795583205543812,,EK,,,,,,,,
NA,1166083671330692,,EK,,,,,,,,
NA,5669683298701188,,EK,,LK,,,,,,
NA,3417883485015940,,EK,,LK,,,,,,
NA,7921483112386436,,EK,,LK,,,,,,
NA,603133717909380,,SM,,,,,,,,
NA,5106733345279876,,EK,,LK,,,,,,
NA,2854933531594628,,DM,,,,,,,,
NA,7358533158965124,,EK,,,,,,,,
NA,1729033624752004,,JHU,,,,,,,,
NA,6232633252122500,,SM,,,,,,,,
NA,3980833438437252,,EK,,,,,,,,
NA,8484433065807748,,EK,,,,,,,,
NA,321658741198724,,JHU,,,,,,,,
NA,4825258368569220,,JHU,,,,,,,,
NA,2573458554883972,,,,,,,,,,
NA,7077058182254468,,SM,,LK,,LK,,,,
NA,1447558648041348,,EK,,,,,,,,
NA,5951158275411844,,EK,,,,,,,,
NA,3699358461726596,,HI,,,,,,,,
NA,8202958089097092,,SM,,DM,,LK,,,,
NA,884608694620036,,JHU,,LK,,,,,,
NA,5388208321990532,,JHU,,LK,,,,,,
NA,3136408508305284,,LK,,,,,,,,
NA,7640008135675780,,SM,,,,,,,,
NA,2010508601462660,,EK,,,,,,,,
NA,6514108228833156,,SM,,,,,,,,
NA,4262308415147908,,SM,,,,,,,,
NA,8765908042518404,,JHU,,,,,,,,
NA,180921252843396,,EK,,,,,,,,
NA,4684520880213892,,EK,,,,,,,,
NA,2432721066528644,,SM,,,,,,,,
NA,6936320693899140,,JHU,,,,,,,,
NA,1306821159686020,,,,,,,,,,
NA,5810420787056516,,SM,,LK,,LK,,,,
NA,3558620973371268,,EK,,,,,,,,
NA,8062220600741764,,JHU,,LK,,,,,,
NA,743871206264708,,JHU,,LK,,,,,,
NA,5247470833635204,,JHU,,LK,,,,,,
NA,2995671019949956,,SM,,,,,,,,
NA,7499270647320452,,JHU,,LK,,,,,,
NA,1869771113107332,,LK,,LK,,,,,,
NA,6373370740477828,,HI,,,,,,,,
NA,4121570926792580,,SM,,,,,,,,
NA,8625170554163076,,JHU,,,,,,,,
NA,462396229554052,,JHU,,,,,,,,
NA,4965995856924548,,EK,,,,,,,,
NA,2714196043239300,,JHU,,,,,,,,
NA,7217795670609796,,HI,,,,,,,,
NA,1588296136396676,,SM,,,,,,,,
NA,6091895763767172,,JHU,,,,,,,,
NA,3840095950081924,,,,,,,,,,
NA,8343695577452420,,LK,,LK,,,,,,
NA,1025346182975364,,EK,,LK,,,,,,
NA,5528945810345860,,EK,,LK,,,,,,
NA,3277145996660612,,LK,,LK,,,,,,
NA,7780745624031108,,SM,,,,,,,,
NA,2151246089817988,,LK,,,,,,,,
NA,6654845717188484,,EK,,,,,,,,
NA,4403045903503236,,SM,,,,,,,,
NA,8906645530873732,,SM,,,,,,,,
NA,110552508665732,,EK,,,,,,,,
NA,4614152136036228,,JHU,,,,,,,,
NA,2362352322350980,,LK,,LK,,,,,,
NA,6865951949721476,,EK,,,,,,,,
NA,1236452415508356,,EK,,,,,,,,
